Year,Month,Day,Precipitation,TempAirMax,TempAirMin,patch
2009,11,28,1.8,17.17,8.5,0
2009,11,29,10.3,11.42,3.97,0
2009,11,30,9.5,4.8,1.011,0
2009,12,1,0.3,13.33,2.042,0
2009,12,2,0,14.2,0.958,0
2009,12,3,0,14.35,1.091,0
2009,12,4,0,7.9,-1.105,0
2009,12,5,0,10.52,-4.214,0
2009,12,6,0,14.15,1.09,0
2009,12,7,0,15.96,1.823,0
2009,12,8,2.1,11.4,0.293,0
2009,12,9,0,11.17,-3.055,0
2009,12,10,0,14.09,-1.957,0
2009,12,11,0,15.21,0.293,0
2009,12,12,0,15.9,2.308,0
2009,12,13,0,18.13,1.956,0
2009,12,14,0,13.36,2.574,0
2009,12,15,0,13.92,1.025,0
2009,12,16,0,15.74,-1.038,0
2009,12,17,0,17.46,1.457,0
2009,12,18,0,18.59,2.489,0
2009,12,19,0,14.39,3.007,0
2009,12,20,0,15.44,-0.14,0
2009,12,21,0,18.1,2.875,0
2009,12,22,0.9,15.62,6.284,0
2009,12,23,9.4,5.287,-0.206,0
2009,12,24,0,8.79,-3.055,0
2009,12,25,0,8.2,-3.549,0
2009,12,26,0,7.83,-5.341,0
2009,12,27,0,10.08,-4.113,0
2009,12,28,0,8.63,1.125,0
2009,12,29,4.2,7.35,-0.04,0
2009,12,30,0.1,13,-0.504,0
2009,12,31,0,11.44,0.193,0
2010,1,1,0,11.71,-2.447,0
2010,1,2,0,13.82,-1.225,0
2010,1,3,0,16,0.459,0
2010,1,4,0,14.75,-1.138,0
2010,1,5,0,16.17,-1.225,0
2010,1,6,0,18.36,2.256,0
2010,1,7,0,14.63,1.987,0
2010,1,8,0,7.4,-2.789,0
2010,1,9,0,10.36,-4.878,0
2010,1,10,0,11.65,-2.623,0
2010,1,11,0,15.08,1.424,0
2010,1,12,0,16.1,0.637,0
2010,1,13,0,14.13,0.492,0
2010,1,14,0,12.96,1.011,0
2010,1,15,0,15.65,-0.365,0
2010,1,16,0,14.49,2.123,0
2010,1,17,0,17.62,2.755,0
2010,1,18,0,15.39,4.37,0
2010,1,19,0,15.02,7.13,0
2010,1,20,5.9,14.39,1.344,0
2010,1,21,3.4,13.04,5.458,0
2010,1,22,14.6,9.3,1.444,0
2010,1,23,22.1,7.68,1.31,0
2010,1,24,0.4,8.99,-2.956,0
2010,1,25,0,11.6,-2.523,0
2010,1,26,0,16.04,0.162,0
2010,1,27,6.4,8.88,0.792,0
2010,1,28,11.9,8.48,2.611,0
2010,1,29,0.1,7.48,1.317,0
2010,1,30,0.1,9.73,-0.692,0
2010,1,31,0,13.43,1.091,0
2010,2,1,0,14.37,2.849,0
2010,2,2,0,16.64,3.411,0
2010,2,3,10,9.21,3.639,0
2010,2,4,0.1,14.52,3.011,0
2010,2,5,0,15.81,1.723,0
2010,2,6,0,18.07,2.887,0
2010,2,7,0.4,13.94,4.304,0
2010,2,8,0,10.94,-1.092,0
2010,2,9,0,13.63,0.204,0
2010,2,10,4,11.25,3.971,0
2010,2,11,1.5,11.55,2.481,0
2010,2,12,0,15.32,0.306,0
2010,2,13,0,16.64,2.13,0
2010,2,14,0,17.79,2.555,0
2010,2,15,0,13.9,0.564,0
2010,2,16,0,16.81,-0.126,0
2010,2,17,0,19.78,3.021,0
2010,2,18,0,20.45,4.61,0
2010,2,19,0,19.65,3.52,0
2010,2,20,3.2,15.27,1.858,0
2010,2,21,0,14.75,2.256,0
2010,2,22,3.2,11.66,1.757,0
2010,2,23,1,10.23,-1.458,0
2010,2,24,0,15.26,-0.592,0
2010,2,25,0,16.41,3.185,0
2010,2,26,0,15.88,1.963,0
2010,2,27,0,17.71,2.555,0
2010,2,28,2.3,13.19,3.671,0
2010,3,1,0,14.85,1.198,0
2010,3,2,0,17.91,1.597,0
2010,3,3,0,21.51,3.121,0
2010,3,4,0,21.34,3.812,0
2010,3,5,0,19.81,0.066,0
2010,3,6,0,19.71,5.343,0
2010,3,7,0.6,17.95,5.034,0
2010,3,8,0.1,11.91,3.513,0
2010,3,9,0.9,16.91,0.14,0
2010,3,10,0.1,12.25,0.14,0
2010,3,11,0.5,12.44,0.825,0
2010,3,12,0,18.85,-0.027,0
2010,3,13,0,22.34,4.311,0
2010,3,14,0,18.42,6.797,0
2010,3,15,0,14.14,2.261,0
2010,3,16,0,17.28,1.863,0
2010,3,17,0,22.37,4.211,0
2010,3,18,0,24.39,6.108,0
2010,3,19,0,20.2,5.642,0
2010,3,20,0,15.35,4.544,0
2010,3,21,0,20.31,0.406,0
2010,3,22,0,25.13,4.152,0
2010,3,23,1.9,15.77,6.625,0
2010,3,24,0.3,17.87,3.313,0
2010,3,25,0,23.63,2.819,0
2010,3,26,0,21.97,6.472,0
2010,3,27,0,17.31,3.354,0
2010,3,28,0,19.33,1.198,0
2010,3,29,0,25.74,3.42,0
2010,3,30,0,28.32,6.767,0
2010,3,31,0,25.58,10.76,0
2010,4,1,0,17.49,6.494,0
2010,4,2,0,17.94,3.614,0
2010,4,3,0,25.08,2.982,0
2010,4,4,0,26.73,7.21,0
2010,4,5,0,26.9,9.25,0
2010,4,6,0,22.14,8.5,0
2010,4,7,0,18.87,5.642,0
2010,4,8,0,25.18,1.461,0
2010,4,9,0,26.57,8.06,0
2010,4,10,0,26.11,7.5,0
2010,4,11,0,26.53,9.52,0
2010,4,12,0,26.94,11.13,0
2010,4,13,0,26.65,6.167,0
2010,4,14,0,25.55,6.008,0
2010,4,15,0,28.78,7.04,0
2010,4,16,0,27.83,12.53,0
2010,4,17,0,24.48,13.19,0
2010,4,18,0,27.07,10.51,0
2010,4,19,0,19.09,11.83,0
2010,4,20,0,25.54,8.09,0
2010,4,21,1.1,24.03,10.3,0
2010,4,22,4.1,13.89,2.329,0
2010,4,23,0.9,14.04,2.781,0
2010,4,24,0,21.54,3.684,0
2010,4,25,0,26.14,6.54,0
2010,4,26,0,28.48,7.69,0
2010,4,27,0,28.22,13.19,0
2010,4,28,0,29.21,14.55,0
2010,4,29,0,24.86,10.2,0
2010,4,30,0,14.87,4.214,0
2010,5,1,0,18.3,1.83,0
2010,5,2,3,21.41,5.275,0
2010,5,3,1.5,23.49,1.497,0
2010,5,4,0,30.73,10.08,0
2010,5,5,0,33.22,10.81,0
2010,5,6,0,32.78,9.85,0
2010,5,7,0,31.86,9.52,0
2010,5,8,0,31.33,14.65,0
2010,5,9,0,32.15,12.86,0
2010,5,10,0,29.91,15.87,0
2010,5,11,0,29.09,8.56,0
2010,5,12,0,23.63,9.72,0
2010,5,13,0,27.2,8.82,0
2010,5,14,0,28.03,10.6,0
2010,5,15,0,28.71,12.92,0
2010,5,16,0,29.58,12.43,0
2010,5,17,0,30.97,12.49,0
2010,5,18,0,30.3,11.53,0
2010,5,19,0,29.86,13.98,0
2010,5,20,0,32.08,11.24,0
2010,5,21,0,33.94,13.97,0
2010,5,22,0,31.99,14.5,0
2010,5,23,0,29.22,19.24,0
2010,5,24,0,25.41,7.95,0
2010,5,25,0,29.47,6.273,0
2010,5,26,0,33.11,12.09,0
2010,5,27,0,35.15,13.98,0
2010,5,28,0,35.61,18.03,0
2010,5,29,0,33.76,15.53,0
2010,5,30,0,33.73,14.19,0
2010,5,31,0,34.9,15.38,0
2010,6,1,0,32.34,17.29,0
2010,6,2,0,32.24,15.58,0
2010,6,3,0,34.39,13.56,0
2010,6,4,0,36.08,16.36,0
2010,6,5,0,38.75,18.26,0
2010,6,6,0,40.56,19.3,0
2010,6,7,0,40.34,22.89,0
2010,6,8,0,36.97,18.77,0
2010,6,9,0,37.56,18.71,0
2010,6,10,0,35.02,18.78,0
2010,6,11,0,31.86,20.3,0
2010,6,12,0,29.37,16.52,0
2010,6,13,0,29.76,13.28,0
2010,6,14,0,31.64,13.76,0
2010,6,15,0,34.92,16.5,0
2010,6,16,0,36.11,17.89,0
2010,6,17,0,37.56,16.36,0
2010,6,18,0,38.32,19.64,0
2010,6,19,0,37.72,15.7,0
2010,6,20,0,36.94,18.65,0
2010,6,21,0,36.77,19.8,0
2010,6,22,0,38.18,19.04,0
2010,6,23,0,37.91,19.73,0
2010,6,24,1.8,35.81,18.5,0
2010,6,25,0.7,34.05,17.98,0
2010,6,26,0,36.24,20.79,0
2010,6,27,0,36.97,19.24,0
2010,6,28,1.2,33.43,19.97,0
2010,6,29,0.1,32.53,17.05,0
2010,6,30,0,33.06,19.9,0
2010,7,1,0,33.48,20.19,0
2010,7,2,0,34.95,21.54,0
2010,7,3,0,36.71,23.73,0
2010,7,4,0,34.92,19.87,0
2010,7,5,0,34.58,19.8,0
2010,7,6,0,35.94,18.7,0
2010,7,7,0,33.66,20.3,0
2010,7,8,0,33.03,19.34,0
2010,7,9,0,35.12,22.27,0
2010,7,10,0.7,33.95,19.76,0
2010,7,11,5.7,29.1,19.04,0
2010,7,12,0,36.76,19.07,0
2010,7,13,0,38.18,20.52,0
2010,7,14,0,35.32,20.98,0
2010,7,15,0.7,40.33,22.5,0
2010,7,16,0,36.92,21.21,0
2010,7,17,0,37.21,21.42,0
2010,7,18,2.1,36.72,19.37,0
2010,7,19,1.3,38.94,19.95,0
2010,7,20,6.2,35.91,19.24,0
2010,7,21,0,34.49,20.91,0
2010,7,22,0,31.06,18.84,0
2010,7,23,0.8,32.56,19.5,0
2010,7,24,1.9,30.86,17.85,0
2010,7,25,1.8,30.03,18.62,0
2010,7,26,0,28.8,17.75,0
2010,7,27,0.4,29,19.57,0
2010,7,28,0.8,31.92,19.97,0
2010,7,29,1.9,32.86,19.24,0
2010,7,30,1.7,31.48,17.92,0
2010,7,31,3.6,27.64,19.37,0
2010,8,1,0.8,28.12,18.77,0
2010,8,2,0,33.53,18.11,0
2010,8,3,0.1,34.15,21.16,0
2010,8,4,0.7,36.08,22.08,0
2010,8,5,0.1,35.91,20.1,0
2010,8,6,0,35.78,19.17,0
2010,8,7,1.3,31.99,17.98,0
2010,8,8,1.1,32.08,18.11,0
2010,8,9,0,34.49,19.87,0
2010,8,10,0,33.72,21.06,0
2010,8,11,0,37.36,19.17,0
2010,8,12,0,36.74,21.36,0
2010,8,13,0,37.03,22.07,0
2010,8,14,0.1,39.02,21.36,0
2010,8,15,0.8,37.11,19.8,0
2010,8,16,11.4,29.87,18.31,0
2010,8,17,0,34.15,20.07,0
2010,8,18,7.5,33.44,18.76,0
2010,8,19,3.9,34.86,19.24,0
2010,8,20,0,35.13,19.44,0
2010,8,21,1.9,34.7,20.05,0
2010,8,22,0.2,35.02,18.58,0
2010,8,23,4.3,34.92,22.02,0
2010,8,24,0.6,31.32,20.76,0
2010,8,25,0,26.97,19.73,0
2010,8,26,0,30.53,17.86,0
2010,8,27,7.5,24.19,17.24,0
2010,8,28,0,28.76,17.79,0
2010,8,29,0,28.59,16.76,0
2010,8,30,0,31.79,15.93,0
2010,8,31,0,32.97,18.13,0
2010,9,1,0,34.22,18.59,0
2010,9,2,0,35.96,19.81,0
2010,9,3,0,31.46,19.63,0
2010,9,4,0,32.62,15.9,0
2010,9,5,0,35.36,17.83,0
2010,9,6,0,33.65,18.74,0
2010,9,7,0,32.35,19.63,0
2010,9,8,0.9,29.94,17.1,0
2010,9,9,0,31.46,17.69,0
2010,9,10,0,31.69,14.39,0
2010,9,11,0,31.95,14.81,0
2010,9,12,0,31.77,17.63,0
2010,9,13,0,32.98,20.5,0
2010,9,14,0,33.91,19.04,0
2010,9,15,0,35.28,18.48,0
2010,9,16,0,35.51,18.89,0
2010,9,17,0,34.73,15.87,0
2010,9,18,0,34.07,16.13,0
2010,9,19,0,31.99,18.52,0
2010,9,20,0.5,31.62,18.29,0
2010,9,21,0,33.47,19.1,0
2010,9,22,3.8,23.83,17.87,0
2010,9,23,0,28.53,17.53,0
2010,9,24,0,32.84,16.31,0
2010,9,25,0,32.22,18.66,0
2010,9,26,0,28.65,17.73,0
2010,9,27,0,28.26,13.82,0
2010,9,28,0,32.52,12.53,0
2010,9,29,0,36.61,15.11,0
2010,9,30,0,34.24,19.78,0
2010,10,1,0,34.6,16.23,0
2010,10,2,0,34.24,16.8,0
2010,10,3,4.2,27.9,15.5,0
2010,10,4,2.9,28.23,15.57,0
2010,10,5,0,27.99,15.07,0
2010,10,6,0,29.28,13.82,0
2010,10,7,0,30.31,15.24,0
2010,10,8,0,30.03,12.46,0
2010,10,9,0,30.06,11.48,0
2010,10,10,0,27.85,11.2,0
2010,10,11,0,28.67,11.73,0
2010,10,12,0,30.3,13.82,0
2010,10,13,0,28.69,13.88,0
2010,10,14,0,27.93,13.12,0
2010,10,15,2.9,27.89,12.75,0
2010,10,16,9.9,25.94,12,0
2010,10,17,0,26.69,13.03,0
2010,10,18,0,24.53,14.31,0
2010,10,19,0,25.77,10.67,0
2010,10,20,0,24.1,12.03,0
2010,10,21,2,19.85,9.45,0
2010,10,22,0,19.69,5.801,0
2010,10,23,0,20.71,7.2,0
2010,10,24,0,23.53,6.632,0
2010,10,25,0,25.83,9.78,0
2010,10,26,0,25.04,7.4,0
2010,10,27,0,24.05,8.05,0
2010,10,28,0,23.96,8.05,0
2010,10,29,0,28.88,8.55,0
2010,10,30,0,29.29,12.79,0
2010,10,31,0,26.1,8.26,0
2010,11,1,0,24.48,7.49,0
2010,11,2,0,22.27,5.675,0
2010,11,3,0,24.96,8.32,0
2010,11,4,0,22.07,8.19,0
2010,11,5,0,23.4,5.975,0
2010,11,6,0,26.83,6.631,0
2010,11,7,0,25.84,8.45,0
2010,11,8,0,25.31,8.85,0
2010,11,9,0,19.8,4.342,0
2010,11,10,0,21.41,0.539,0
2010,11,11,0,17.07,2.722,0
2010,11,12,0,17.91,-0.059,0
2010,11,13,0,19.07,0.406,0
2010,11,14,0,19.81,2.921,0
2010,11,15,0,17.48,3.322,0
2010,11,16,0,20.98,3.121,0
2010,11,17,0,20.61,3.087,0
2010,11,18,0,20.68,2.296,0
2010,11,19,0,24.13,3.088,0
2010,11,20,0,22.3,9.17,0
2010,11,21,0,19.56,8.32,0
2010,11,22,0,18.49,0.505,0
2010,11,23,0,19.24,0.404,0
2010,11,24,0,18.27,-0.002,0
2010,11,25,0,12.54,-1.752,0
2010,11,26,0,14.47,-7.69,0
2010,11,27,0,17.44,-1.981,0
2010,11,28,1,14.94,3.306,0
2010,11,29,0.1,6.386,-2.612,0
2010,11,30,0,10.89,-5.437,0
2010,12,1,0,16.98,-2.177,0
2010,12,2,0,20.35,-1.391,0
2010,12,3,0,21.44,3.454,0
2010,12,4,0,22.44,3.912,0
2010,12,5,0,21.51,4.212,0
2010,12,6,0,23.06,5.208,0
2010,12,7,0,20.38,6.591,0
2010,12,8,0,19.38,2.256,0
2010,12,9,0,22.47,0.871,0
2010,12,10,0,22.14,3.685,0
2010,12,11,0,22.37,4.644,0
2010,12,12,0,19.52,4.579,0
2010,12,13,0,22.74,2.351,0
2010,12,14,0,24.02,4.012,0
2010,12,15,0,22.21,5.741,0
2010,12,16,0,19.78,3.986,0
2010,12,17,2.9,14.36,4.178,0
2010,12,18,0,17.08,2.089,0
2010,12,19,0,20.61,3.979,0
2010,12,20,0,22.07,6.192,0
2010,12,21,0,21.87,7.85,0
2010,12,22,0,20.62,7.46,0
2010,12,23,0.5,15.39,3.114,0
2010,12,24,0,15.22,-0.958,0
2010,12,25,0,15.03,-1.058,0
2010,12,26,0,16.28,-0.493,0
2010,12,27,0,16.03,1.99,0
2010,12,28,0,15.08,0.9,0
2010,12,29,0,15.27,-0.659,0
2010,12,30,3.7,8.69,-1.99,0
2010,12,31,0.3,1.364,-4.042,0
2011,1,1,0,2.01,-9.92,0
2011,1,2,0,8.3,-8.15,0
2011,1,3,0.1,11.81,-5.768,0
2011,1,4,0,10.55,-2.617,0
2011,1,5,0,9.93,-3.409,0
2011,1,6,0,12.29,-0.593,0
2011,1,7,0,17.48,0.196,0
2011,1,8,0,13.07,-0.892,0
2011,1,9,0,15.52,-2.219,0
2011,1,10,0,14.26,-2.257,0
2011,1,11,0,11.35,-1.025,0
2011,1,12,0,11.81,-0.925,0
2011,1,13,0,16.38,-2.116,0
2011,1,14,0,15.52,-0.26,0
2011,1,15,0,17.38,0.998,0
2011,1,16,0,19.28,0.5,0
2011,1,17,0,23.07,3.384,0
2011,1,18,0,22.3,4.119,0
2011,1,19,0,22.64,4.252,0
2011,1,20,0,17.73,4.999,0
2011,1,21,0,17.84,-1.222,0
2011,1,22,0,20.81,2.163,0
2011,1,23,0,13.71,1.296,0
2011,1,24,0,17.11,-0.788,0
2011,1,25,0,12.87,-1.452,0
2011,1,26,0,14.07,-3.111,0
2011,1,27,0,14.56,-3.776,0
2011,1,28,0,16.91,-1.354,0
2011,1,29,0,18.57,2.522,0
2011,1,30,0,18.49,0.173,0
2011,1,31,2,12.15,1.823,0
2011,2,1,0.6,10.86,0.204,0
2011,2,2,0,4.65,-13.38,0
2011,2,3,0,-5.152,-16.59,0
2011,2,4,0,6.41,-15.8,0
2011,2,5,0,16.74,-6.269,0
2011,2,6,0,14.46,-2.417,0
2011,2,7,0,18.01,-0.692,0
2011,2,8,0,21.01,2.23,0
2011,2,9,0,10.49,-1.658,0
2011,2,10,0,11.38,-6.828,0
2011,2,11,0,15.91,-3.809,0
2011,2,12,0,19.48,-1.554,0
2011,2,13,0,22.64,2.295,0
2011,2,14,0,24.87,6.499,0
2011,2,15,0,24.01,6.666,0
2011,2,16,0,25.31,6.632,0
2011,2,17,0,22.01,9.32,0
2011,2,18,0,22.44,4.212,0
2011,2,19,0,22.8,7.79,0
2011,2,20,0,17.58,3.14,0
2011,2,21,0,18.52,-2.19,0
2011,2,22,0,20.64,-1.087,0
2011,2,23,0,18.63,-0.792,0
2011,2,24,0,16.01,-0.792,0
2011,2,25,0,21.01,-0.359,0
2011,2,26,0,20.51,-0.526,0
2011,2,27,1.5,12.85,-3.709,0
2011,2,28,0,15.78,-6.195,0
2011,3,1,0,21.87,0.336,0
2011,3,2,0,25.24,4.943,0
2011,3,3,0,24.87,5.469,0
2011,3,4,0,20.51,4.015,0
2011,3,5,0,17.84,2.988,0
2011,3,6,0,24.84,1.923,0
2011,3,7,0.1,21.47,12.79,0
2011,3,8,0,20.45,5.799,0
2011,3,9,0,22.96,-0.459,0
2011,3,10,0,26.93,4.609,0
2011,3,11,0,27.47,7.23,0
2011,3,12,0,24.44,8.99,0
2011,3,13,0,25.31,7.82,0
2011,3,14,0,27.05,9.05,0
2011,3,15,0,28.2,8.05,0
2011,3,16,0,27.91,8.19,0
2011,3,17,0,28.47,9.38,0
2011,3,18,0,27.4,7.89,0
2011,3,19,0,26.33,10.14,0
2011,3,20,0,26.53,4.975,0
2011,3,21,0,23.3,15.23,0
2011,3,22,0.3,20.61,4.7,0
2011,3,23,0,25.24,1.097,0
2011,3,24,0,23.22,5.407,0
2011,3,25,0,23.75,3.221,0
2011,3,26,0,24.67,2.82,0
2011,3,27,0,24.87,6.466,0
2011,3,28,0,27.53,4.577,0
2011,3,29,0,25.9,5.733,0
2011,3,30,0,25.84,9.84,0
2011,3,31,0,28.8,8.62,0
2011,4,1,0,31.08,11.03,0
2011,4,2,0,32.82,13.02,0
2011,4,3,0,27.95,15.08,0
2011,4,4,0,24.71,12.99,0
2011,4,5,0,30.43,8.42,0
2011,4,6,0.3,28.6,13.87,0
2011,4,7,0,24.14,10.53,0
2011,4,8,0,23.97,12.29,0
2011,4,9,0,18.46,2.674,0
2011,4,10,0,15.22,2.615,0
2011,4,11,0,23.15,2.061,0
2011,4,12,0,29.4,5.435,0
2011,4,13,0,27.08,7.62,0
2011,4,14,0,23.58,9.94,0
2011,4,15,0,26.05,6.632,0
2011,4,16,0,30.92,10.41,0
2011,4,17,0,30.93,11.73,0
2011,4,18,0,29.63,11.42,0
2011,4,19,0,30.36,14.11,0
2011,4,20,0,30.62,10.63,0
2011,4,21,0,30.2,14.98,0
2011,4,22,0,29.96,13.19,0
2011,4,23,0,28.54,13.32,0
2011,4,24,0,26.57,12.49,0
2011,4,25,0,26.8,12.78,0
2011,4,26,0,27.46,13.74,0
2011,4,27,0,27.08,11.46,0
2011,4,28,0,32.26,11.14,0
2011,4,29,0,31.85,12.66,0
2011,4,30,0,27.64,13.79,0
2011,5,1,0,19.68,5.368,0
2011,5,2,0,19.75,3.62,0
2011,5,3,0,24.48,4.842,0
2011,5,4,0,29.66,9.84,0
2011,5,5,0,31.49,13.71,0
2011,5,6,0,31.8,14.08,0
2011,5,7,0,33.46,14.65,0
2011,5,8,0,31.9,13.78,0
2011,5,9,0,27.97,14,0
2011,5,10,0,25.24,11.33,0
2011,5,11,0,24.44,6.463,0
2011,5,12,0,28.44,10.07,0
2011,5,13,0,31.63,13.56,0
2011,5,14,0,30.96,12.62,0
2011,5,15,0,31.04,12.09,0
2011,5,16,0,29,11.5,0
2011,5,17,0,25.82,11.47,0
2011,5,18,0,26.1,9.54,0
2011,5,19,0,22.95,11.45,0
2011,5,20,0,25.32,6.599,0
2011,5,21,0,28.27,10.74,0
2011,5,22,0,30.43,13.18,0
2011,5,23,0,29.83,11.1,0
2011,5,24,0,29.83,13.68,0
2011,5,25,0,32.03,10.81,0
2011,5,26,0,35.25,14.97,0
2011,5,27,0,36.21,13.95,0
2011,5,28,0,35.35,16.25,0
2011,5,29,0,32.3,16.82,0
2011,5,30,0,31.07,15.82,0
2011,5,31,0,32.33,12.42,0
2011,6,1,0,36.08,16.89,0
2011,6,2,0,35.15,18.64,0
2011,6,3,0,35.28,13.74,0
2011,6,4,0,35.38,16.32,0
2011,6,5,0,36.35,16.92,0
2011,6,6,0,35.84,18.58,0
2011,6,7,0,35.28,14.08,0
2011,6,8,0,34.92,14.28,0
2011,6,9,0,35.02,13.78,0
2011,6,10,0,33.29,15.87,0
2011,6,11,0,35.11,14.5,0
2011,6,12,0,35.22,16.76,0
2011,6,13,0,36.05,18.44,0
2011,6,14,0,37.55,16.82,0
2011,6,15,0,37.48,17.42,0
2011,6,16,0,36.91,20.52,0
2011,6,17,0,35.31,20.1,0
2011,6,18,0,37.41,21.05,0
2011,6,19,0,37.12,20.53,0
2011,6,20,0,34.52,18.18,0
2011,6,21,0,35.92,16.95,0
2011,6,22,0,39.17,20.6,0
2011,6,23,0,39.7,21.76,0
2011,6,24,0,38.94,20.96,0
2011,6,25,0,39.66,21.82,0
2011,6,26,0,41.33,22.11,0
2011,6,27,0,40.52,22.87,0
2011,6,28,0.3,40.86,23.73,0
2011,6,29,0.3,36.85,20.21,0
2011,6,30,0,34.75,20.94,0
2011,7,1,0,38.61,20.55,0
2011,7,2,0,35.68,23.82,0
2011,7,3,0,35.34,21.77,0
2011,7,4,0,36.45,20.52,0
2011,7,5,0.3,35.99,20.52,0
2011,7,6,0,37.71,20.3,0
2011,7,7,0,37.68,19.89,0
2011,7,8,0,36.65,23.27,0
2011,7,9,0.4,36.48,21.84,0
2011,7,10,3.8,35.53,18.14,0
2011,7,11,15.2,31.2,18.14,0
2011,7,12,9.3,31.85,18.9,0
2011,7,13,4.9,35.08,20.09,0
2011,7,14,0,34.75,19.8,0
2011,7,15,0,35.12,18.94,0
2011,7,16,1.9,38.34,23.23,0
2011,7,17,0.1,35.91,20.55,0
2011,7,18,0.1,33.72,20.79,0
2011,7,19,0.1,34.17,22.17,0
2011,7,20,0,35.3,21.28,0
2011,7,21,4.2,33.95,20.12,0
2011,7,22,9.4,34.19,19.76,0
2011,7,23,4.2,32.33,20.22,0
2011,7,24,24.4,29.93,18.44,0
2011,7,25,1.3,31.03,18.9,0
2011,7,26,0.5,28.82,19.47,0
2011,7,27,0,33.36,18.14,0
2011,7,28,0.5,35.78,19.83,0
2011,7,29,4.3,31.86,18.37,0
2011,7,30,1.4,32.89,20.29,0
2011,7,31,4.3,33.5,20.11,0
2011,8,1,4.4,30.99,18.74,0
2011,8,2,0,34.32,20.04,0
2011,8,3,0.9,34.59,20.2,0
2011,8,4,0,35.89,19.27,0
2011,8,5,0.1,32.88,21.43,0
2011,8,6,0,31.46,20.5,0
2011,8,7,0,35.38,22.24,0
2011,8,8,0,35.32,20.27,0
2011,8,9,0,34.29,20.43,0
2011,8,10,0,34.16,20.33,0
2011,8,11,3.5,32.68,16.91,0
2011,8,12,3.8,30.69,18.78,0
2011,8,13,0,32.42,16.7,0
2011,8,14,0,30.83,18.18,0
2011,8,15,0.3,29.54,20.1,0
2011,8,16,0.5,34.39,17.78,0
2011,8,17,0.1,35.32,20.53,0
2011,8,18,2.3,33.26,18.97,0
2011,8,19,0.1,32.14,17.26,0
2011,8,20,0,33.43,17.95,0
2011,8,21,0,34.79,19.7,0
2011,8,22,0,37.04,21.2,0
2011,8,23,0,40.08,22.49,0
2011,8,24,1.9,37.8,20.04,0
2011,8,25,7.6,35.56,19.34,0
2011,8,26,0,35.69,20,0
2011,8,27,0,36.71,20.47,0
2011,8,28,0,37.31,19.93,0
2011,8,29,0,37.37,21.79,0
2011,8,30,0,38.72,21.66,0
2011,8,31,0,38,24.11,0
2011,9,1,0,37.44,18.96,0
2011,9,2,0,36.34,19.47,0
2011,9,3,0,37.59,19.5,0
2011,9,4,0,34.47,20.8,0
2011,9,5,0,30.93,20.03,0
2011,9,6,0,35.76,17.79,0
2011,9,7,0,37.17,20.17,0
2011,9,8,0,34.03,17.85,0
2011,9,9,2,30.14,15.77,0
2011,9,10,7.6,29.85,13.19,0
2011,9,11,11.7,29.74,14.9,0
2011,9,12,1.1,21.69,16.86,0
2011,9,13,1.4,29.52,14.34,0
2011,9,14,3,27.47,13.46,0
2011,9,15,8.4,24.56,14.48,0
2011,9,16,6,27.65,13.98,0
2011,9,17,0,29.68,15.2,0
2011,9,18,0,30,13.12,0
2011,9,19,0,32.49,16.96,0
2011,9,20,0,33.2,15.45,0
2011,9,21,0,32.16,18.99,0
2011,9,22,0,33.1,16.33,0
2011,9,23,0,33.2,15.84,0
2011,9,24,0,34.8,17.96,0
2011,9,25,0.1,31.54,18.26,0
2011,9,26,0,32.95,14.81,0
2011,9,27,0,31.44,18.03,0
2011,9,28,0,32.91,15.4,0
2011,9,29,0,32.59,15.47,0
2011,9,30,0,27.93,19.16,0
2011,10,1,1.2,29.91,14.45,0
2011,10,2,1.7,28.92,16.83,0
2011,10,3,0,28.26,11.46,0
2011,10,4,0.2,26.93,15.17,0
2011,10,5,0,27.73,10.68,0
2011,10,6,0,26.5,9.14,0
2011,10,7,0.4,16.67,6.629,0
2011,10,8,0,21.11,1.804,0
2011,10,9,0,24.03,6.704,0
2011,10,10,0,26.83,6.74,0
2011,10,11,0,29.42,9.78,0
2011,10,12,0,29.78,12.17,0
2011,10,13,0,32.15,11.65,0
2011,10,14,0,32.49,14.92,0
2011,10,15,0,32.69,11.2,0
2011,10,16,0,34.51,13.42,0
2011,10,17,0,31.03,12.98,0
2011,10,18,0,29.19,11.11,0
2011,10,19,0,28.25,4.847,0
2011,10,20,0,30,10.98,0
2011,10,21,0,28.65,13.52,0
2011,10,22,0,29,13.59,0
2011,10,23,0,30.83,12.13,0
2011,10,24,1.4,26.03,13.12,0
2011,10,25,0,28.86,12.39,0
2011,10,26,0,26.67,11.33,0
2011,10,27,0,20.11,4.611,0
2011,10,28,0,20.74,4.411,0
2011,10,29,0,22.97,4.078,0
2011,10,30,0,27.03,9.32,0
2011,10,31,0,27.72,8.09,0
2011,11,1,0,29.26,9.92,0
2011,11,2,0,22.24,6.392,0
2011,11,3,0,18.17,2.529,0
2011,11,4,0,24.5,3.42,0
2011,11,5,1.2,16.43,3.518,0
2011,11,6,0,16.55,0.905,0
2011,11,7,0.1,15.13,0.865,0
2011,11,8,0,13.17,-2.745,0
2011,11,9,0,15.68,0.872,0
2011,11,10,0,15.01,-0.459,0
2011,11,11,0,15.7,2.755,0
2011,11,12,0,20.98,9.04,0
2011,11,13,3,16.86,8.42,0
2011,11,14,0.1,17.31,6.033,0
